id,Last
18114,96
165727,21788203659532255
103881,72920994844093191553
31924,281
10417,23993
113353,538874719548919491177
10979,91523101970104
212998,157
79203,1035301
99157,22281663912308269
5120,617731
62134,827240261878925204256
209785,-35324004296221921
86895,162221347544931591665536791
176757,2
189545,180871526632046468257
79930,1756669402518080
90750,40
109152,262144
120355,336925957
4746,5708406518410582200000
139851,25396150957664543872
132463,4
45304,9887682242916299
227203,310404768
86637,176881314
62870,9
142039,-82954815883633697917244747
131932,4007808
13462,3929672369519648081411955883
206110,988029
212044,5
33255,3677
158018,30
105043,651249
119713,1600
93314,5577191189229531755568
762,1753
99635,379477402498522892976988816800
56253,5568
172818,8460492865
202018,3616
87774,626
23849,157698798590301690864
178447,9562891914304
163648,1335146927494755758530
70204,257
31605,77777677600000800800000
164876,0
38786,7
165745,55
80225,21
183143,5091049499273022700839604
214471,43
16590,50
149621,50000000000000051
226600,21926115464435712
122909,12
152147,96
21836,6402
198356,540
81572,9.84497158691e+18
163248,108137637714495023354880
199984,722
13900,136
63509,66403663756769266442027284403
221346,1359
180146,130
190088,14538763224
226021,372
19425,683
74987,929
145510,1433265655786694
138488,357
148067,5111111111111111
153752,42998169600000000
120004,42521840081752984
177777,100433
33535,5608231863080
131581,401799765855712694217297
127315,61051
91968,113442752267421552612
15535,6
181950,98
215334,18582390286521855
187353,18336
90745,396
39558,12864938683278671740537145998360961546653259485195805
68621,5291
227561,163093117823302631286
105966,6504631130811427152
97385,91
74283,1759
60155,756
167699,171416342026944
218548,2813
115765,144120297092904294557353487304315326585556
52005,48316904515484808101
74232,23
123200,181
98664,4
171829,33335366183569188155898
221283,56259918212890625
214719,338958602652535
76218,169796925
86846,185
43953,2927
104422,588
1654,14
31070,41
106928,21318
17914,1817833
121252,3122289
79916,4128019327
111007,6
48584,59671929727060536957652131604
180456,111
122301,2
92521,91
78075,25
199081,10
63317,18978190461636053
185705,1818375422885354065137
154148,19
174981,110218336621
165776,1844
26001,-62534081783371829558502906501683809565833328077
118347,12188410063
43229,231
69245,-824792570907860638058561
159341,3656408776
37581,1264114452975
72769,3263441
122739,25773327835603133
217748,6975757441
213913,51881689
154737,214
48664,1347
162362,41365559604166123
103148,7754017
143930,251
154995,252656207179
93667,15955
209734,1152921504606846976
52847,69
97664,0
11714,741613592784
11679,347
129228,-1
149949,0
224435,39152997087077
202090,2819
164896,7114872804447958401024
14010,5316911978187903335626628646131728384
115587,64
181783,2
200092,4617503
165453,336419
54551,8673
10892,95
108386,949749127098
220570,489
17445,175320109517899825152
76403,20
221006,5740883989
14317,612709757329767363772416
181270,4181
60234,36544829517
80933,2287
38455,2389
129121,6561
212994,55040353993448503713
163001,-2382
51655,1064959
104207,398959
155569,63
153044,65759902689607707985
177959,1082284
24077,316912650057057350374175801537
26527,38846666325666834594960
113459,87
2359,1077
11838,16011
47597,158097
24733,69886249426760384540
184366,40
88027,43562628977274881408
23387,7
59021,8941327301073770038304
225940,0
94412,8702576800277309526639504
81078,264191654758
93028,16796
151314,161472112515887870739083747272597171
147283,76920
36495,12
149355,171
6665,5324452218998555563353
192663,36828295595429724
80742,1123887116441411389911
80157,2342
94890,27105284242369828508
104714,146664411527631
46772,100352947508861907344711
209314,673
176891,807203255071567008
43685,174790996
31057,-22430879475779174400
101801,984
226118,739
145817,34112
189969,-37625735499057361
173897,1112
163447,359
89467,44342422080
186294,3308
4742,443416660
109060,1107795
88246,81
74732,824747
42166,1
34333,72262366126097810
152718,95404964600448
55977,19636594989295826962500032
29757,11620214297799691162021429779968
35163,44
127791,1300061079
18296,4
18592,2490551934503
100432,2417786648013402212500060416
106821,-19
111604,8173537721057280
51078,10788746499945827829225142589096882612369
15528,9
124105,115578717461844067
195203,2478758911082496
137410,4746004253060187569906638
87567,127
128074,194
24818,130424
25355,2772
212723,4300
133854,174102782853475
120255,2293197130058463838438742129627609575368940800
183845,8322
138386,8190
87149,100000000000000000000000000
73578,63
78761,1467
55131,137763757493141082536
176802,1140
151771,529
102805,668354617
908,32
51664,1632
196757,19888
211016,1262920615919
55462,189
165031,14
64430,13426630671484000
103906,65
28740,20
142598,54
44638,99361274550890614
118064,484974399630368105130
183943,47263482187396234364
195655,121
183660,1369145234368838599444
215845,219511132715
331,3594
172280,1703
112085,39
151537,1627610746225
154253,4207342478663733222005422
11393,1767
124219,56
204039,1568
215619,66991127576500887552
220207,15156589256904697
126615,126785279
180255,238
139616,122
45765,31
220672,0
201984,129
23457,-131
64024,328774885640356760904499200000
76098,198178318008
50343,33
51264,89
74596,288239552364058074229479121
131579,23
182101,129
39250,134522
192204,1321
39711,1870120121498081593459
153597,68651860638521
75230,23
45449,1096
3689,7890369761872
33349,95672439829090102
167536,0
103803,26805949036
30924,6647
116583,3864
192771,91499710761674098888202
207265,98
121905,32271957793959066
216839,100
2147,80731791755760
91272,1823904280240560
158246,111
5670,113
52235,2197690
56588,1973
93461,4692
141012,34
168561,1491342760953091009621584639091222226600
26756,4451144492528080
146765,14
192970,17
109920,8193
46386,2565
108122,12063701803046300
20573,439141
117758,26098726706637459430889889
188075,40
77634,140450
45571,190991
53227,247
172090,7875
121132,5561
55782,14930352
64398,14047118002187527
207454,4014
152975,83639
78634,9991
10090,2380
93383,850485672767214270573728268
56446,23022835
94427,12
33835,542
68070,-5611513985867158697
219664,2
116519,313683
115591,77
223880,160
73365,68398
114772,0
84345,181
206128,77437
41216,672107311818705888120596279095
132803,6172204002
103553,231174131171632379197241
91780,2369434084954991493120
76591,67019921100969
109807,113498154592670786286712327731832894830000
202737,498343911529
49877,884546
165622,188561231252440481792
208873,1667264462683367539615630114
170657,167564959
73039,35
5076,8445943795439038164379
16117,936
20433,31001
174634,61445535102359115635655
139522,2111112
146887,6
5889,11111111111111111111111111111111111111111111111
205835,1011111111223344557689
57055,2503
21215,22
79348,15013
99664,927967188666725711881005276648000
169476,6
226156,170
202869,4194416039
57894,223112333222331332115553331112
148774,51539607552
225426,256946673653717460509502
68104,521
465,80
165483,10
150372,2336404001299200
182337,363850801995789860221
16887,937
192532,1584
97475,-75
7271,939290181452023884094
133590,0
165505,564433265896980480000
6145,51998692654400641678907114
21849,96
177015,3
40448,22625158
187679,619
210737,960
54456,0
21440,43
85589,27188753392160760574
59995,56783742831233576420089
136612,871782912000
99977,32143637289541788
130720,1152921504606846977
188569,162
88100,781361481518241362912
3226,76487
151200,5644800
148006,164736913905
30735,835584
50599,13691
206891,12694994583552000000000000000000
105198,1002
95361,8
111381,123
99814,146812609193179942830629976945746464
131112,50395763900241707
39948,0
106940,3258504907147
37290,3805
70004,443
178966,0
63704,1261056193
203666,20000
85043,487889
104985,149754
125724,774976155585421
19983,2369434084954991493120
187458,9
205609,279
146651,18895160315230467816030208
201766,347
165707,481229803398374426442198455156736
109726,900900900900990990990991
223186,67107935949376420097
6759,16179883156293315362
138870,8884981015
99898,1065719011381263788328
49616,1510492370204314777345000
69995,2441072768449959930502546
139036,689
54224,32199995769317030466013
99648,11
56252,129
166746,302991312620897818205
86965,398
36080,2907928965514543274650
96130,3
71377,299
206763,41
117058,413867410
102208,1678238091495731177673889082553450496663403118582
150010,24214386940002441406250
5930,7140
37256,4337
129633,6
2317,70
181700,2832923350929742
6466,0
153365,1490
132977,179928068420530483389
95719,48988659276962496
36771,2391193488
31539,884
194210,93
211467,1877
75361,31012309752051601656131750312
136887,109
98101,66
200606,114
92575,60
29060,4658284416
55483,1289920924764
26539,46
176780,337799058758556439723480176591336120000
14550,2714417616
87089,2147483648
197337,8
57321,119
109716,93472
112438,2329089562800
104385,10
81874,51
194946,20408568497
24244,1089
77069,867078544410362
16607,30246273033735921
77275,822752278660603021077484591278411581166520461101278617407586304
167149,748657
7898,12569
221260,15755497776
63931,40000000000000000000
75203,12345678910111210088193915136
26989,1908088
165819,470596
12989,546504595
153123,0
193241,7190192832
173002,1123026142524
221467,19
32519,116
130487,10
200814,811
179353,1638522010126516
69327,44633769685103851
179335,-10305790
221353,28097786773
177179,3298069
105797,4
100725,5064070747064013556294032
88029,6
99161,5192296858534827628530496329220095
21986,1.41895596974e+19
52179,11041
131737,12696
93320,5929
182638,112235
150697,702
87866,444
190342,5573096894405951375691132323893805593
152631,66
30270,6247320195351414276186411625291
155241,51745303414377493336016875691726400
110152,42060741963935894795801
127607,42299425233749
212104,1
142631,2369434084954991493120
65231,3
36316,-50966873710838675
145489,80
121373,67
23275,64079
16728,987307341570045
128568,122904955276454869056
63082,19771329973
74760,160
146603,3187059054099019543609344
83822,336796142594655744000000
46343,527
194670,146414084312394268792
45938,2402
212807,42
154111,10458840906159008629586152
43794,43101529687518377
217184,100110101011
221153,2674
155836,1810013
205144,19
110461,1
179992,215297
143797,9
85121,22
109954,1296
27401,12040
224454,812
177399,1609
220991,73
522,77572756670578163
30446,375732178161500160001
199422,9
118249,1217485108864828785168
162986,87020654245062
55493,10
53363,198743334
105313,3727
33713,19272907305680273946696375374708736
8420,4
59199,514559844007
42701,18772467
118442,5954914
164280,2797091
83094,12832
165586,334033256143852482501323872038100184
83837,1211
78251,78
200916,33301710992539090379269318144
199205,11921898805633926722093
203777,9
79209,560036477
163907,229029435212
74617,115200
13607,9216
107093,31559
198614,4608264443634948096000
81706,745
195351,17210368
91273,1588500435723596374221
20910,148282565865
82232,33350528
211041,2320468920
94247,300
194770,-201256970
224520,3425126166609830467
62077,27
162721,9
55967,16764334957
70117,373553
76920,7311313317
113080,330625000000
87700,-21285615043272176737
190783,18272974787062050706056806400000
208748,2221
124548,2929292299
55801,71524119538407004
153950,1673432436896142578125
93648,8423
199477,120891417096833214485
2402,26
10460,4926892
63230,2251
224751,78547755741723136
93280,126359471558613
141350,6103743292627
105626,20597135139617907
149796,35799856
170142,51242608446417388426622
223542,787731869576241
23803,178049245695871402
137883,137813651152462288749440
20900,27
202260,1054563682428338672254476697886
220609,2899
181134,4324320
44935,283
215840,34508253720326500890077
162679,10264894414720
2778,48
95578,6608
15571,287
142885,269783631952374398976
121056,7667972
192293,3547521313455
194870,1
60439,-2761834207318131081216
42762,112828761898680983141
32463,1
78273,47
40594,25
120467,4547
112479,8832
39433,28
172381,86015003997
94089,530
122449,1333553520213
107943,6
214560,2260
14752,25475
139461,300084647544974128326709244080
125978,68994705
2546,154
134302,64
52902,5970421377544265288488109215980711239956
787,5744387279818
169484,6921
36104,168779147605615794796420686413626405734580224
172110,140
76855,449
4264,74613
119313,8
80268,135
55264,274
161649,99999999999999998
8534,95405331155
26815,85244657070582
125996,275
43817,-1478103068989901067214787
117243,46705656280
45047,118738765611199983
130905,16120594140672
74051,387609232487489
127541,6689
84765,13741728
115632,11233141952363741819331077
196257,188561231252440481792
52542,636046143210331062048
155444,1211212112112121121211211212112112121121211211212112121
204386,77068358083998565749275388634420
114310,333931897912068
48714,3
132968,15418565689053
191120,666768697071727374757677
106966,1208726373482189187710975
139669,677
117774,530552852746076160000
20556,1999999
103387,243
219527,50937835732083050773
178547,1
149760,2444448
217703,8977083127683999891824
131959,83
74900,779890651873
219035,50049980203162990978
133525,2
45682,4766427291743224251474
92190,1950380
4040,11127776966787465
220847,1093
25199,43
75224,273892744995340833777347939263771534786080723598328513
79789,1898177372174512384
125907,6
156396,4232383298478054347329
71945,19560
89740,60557080572253
85034,305
137156,84
1992,72350925134
155196,15645
205588,76
78233,261815
155403,279168
42117,2
38943,7583
112557,4320
136127,1217485104899048865792
36713,3500783582875029181027036603
159888,10387
83981,121645100408832000
7136,78
169473,7298706024529920000
208016,233501199663256017
144266,9046941599670975
213528,702052330547183616000
91399,125
34863,24217353
17370,829233
40388,38483370138767232
219114,457079267893248000
213483,7808
135629,21716765203045
141102,2971089810
124220,184523063106479808
162285,41887255409
103804,99
26766,59498442385788881
222235,565716
8204,3
81885,17250679866579039
63663,91184665564
14839,68223286792200
129429,3
170513,399936631311295917958528978800
92547,9373692
36639,212010307642445
216514,9
54236,5740255973053614
144703,28381
165345,4417
100843,924491486192068809
5853,6502888210
202415,82
155421,3
213331,759375
25907,3841609763148
107363,1101
88724,680
113797,6
93158,235
125060,61
216694,489
75820,364
97414,60540480
38992,7331
130341,60328467484514345085777519195
45242,32036914532626424502681600000000
213788,70288262635020872178876253470720
82370,4521
122569,1143
37723,10
195332,6
152177,692
182670,2591
169821,4201435577471729
102019,153315381389111435419
75378,96035605585920000
72559,4186
182890,7912042661932746320895028318655823357822209601009
109918,2369434084936444167840
49174,22
23496,588596368
104220,30857755579495978344822
62267,848
143531,2620
88350,-469486134481963893176
27485,0
163103,573214555207
176244,1
60637,2498575823284
175719,48922424415
52931,21912208461633945600
50184,78768746000235327495
208567,11278635989796761411020
141462,6369561861745394
181009,9
119198,1
116531,6828484118682687399
101502,1.06213099474e+19
26877,12852
44062,123602247055953
166472,64333665380435714
36329,409
142078,259
142328,92160
66068,528128
107749,719089
25573,121312141213121512131214121312161213121412131215121312141213121
43968,4
226739,8229
36901,18248056245233786876850
138046,8128335503368589869056
155774,-18795307255050944540
51515,10
62581,723
149361,247393077222459168000
196014,2125708461695379843278043006
153066,23489580527043108252017828576198947741
146550,144
53089,185
13657,22384316873225016159284
48144,14026671159
156066,750
27253,8
116766,1494
139791,212868189148913267563402477956
166430,3438462430943
144801,209580878166809177658630
131203,7
73908,441
113526,47045881
28531,87567965436
193500,0
204543,199999999999999999999999999
9059,64378824026712682
159428,239
211733,2896227959507289559616217
216169,17158084020
24418,330
52223,10801
39465,285
66518,185
121473,101000000
131548,55
129823,275
114492,3937376385699290
203721,6134
166793,69058060
175445,14178431955039404875762272791942922240
128812,4
105454,974
44591,5880
121730,-136016069
114847,96551383368363609
71573,412
191888,125
181752,75
33507,34502517467034
73419,23592960
116501,593924178778286
226273,2581447307479425
173147,42
55148,512
145819,11748
63712,5
118429,2210
191623,9000000001
87629,51090942171709440073
90814,582845798190981709618659494484
99800,4340267
107103,428799714836577410775151
56385,12345671234567
197221,277
21851,2437072038302
101317,39
36016,2
47809,8262
149339,117
11996,172
41433,421
84919,2
115055,558139534883720930232558139534884
80979,25160860321572
143093,84
160294,325
37185,8357076036219
56078,20048207650685929
105174,5675670
62206,1146
150339,2796693049208887888175843
64891,21
105462,35605260751502551680547117
189329,29448392492010
214945,11
123503,3293066139075
100252,205
185454,3006271871518328730143421
144368,657
179514,36
112429,3600
15620,2902420600
30880,919
86353,1406
81091,46643
66582,46509357
65693,29295027261916416000
40304,2875
129565,96
70935,129011474730413928552335877184470727
23987,94
45962,478
34235,-1606046079955
207379,37508276737897976009
174795,83323335396986744374226
224988,56470385
159405,16987200920762030
38233,357148428086308848480
32421,1706
157198,979776000
91378,4337212764978412
214986,-1935878334514951131830244285524398
138266,18077
68543,1334669667360301
190829,1908741941
44264,395465
226862,3179136
216970,179
197967,21947538146863104
60223,2557
172759,701132199201066009576
152347,15
70412,2
180818,936460285557
106527,622220603405
127213,2268661
89267,82798726340037900
35226,515193
104234,335642
97502,634
217971,1
124457,112
3630,45949725568604865
47876,446654003380859659488
112952,75018277
80256,121025814103014048540
95825,1252697
158669,68719476736
64242,1073447
137089,76
69736,1159
37560,0
52894,469
72285,283
221878,149
198392,461539
139657,507
174497,1219731290030242386267605060168700
178836,10056593
74114,1
57529,33028477513
118453,21651955485304
68987,70
130021,4753869120
223296,238
69718,45
225847,183899464903906662846152739755417029065034185182550163456
144381,1
139719,589
109426,13113070457687988603440625
65186,4286414821
218247,0
130509,41470
24226,15358634840651231221695517
176165,241
184289,18961467116136182692294341450867551502336000
55874,16
13963,1131
9592,10
134947,0
32065,5804104057179375825000
55051,147875840329637502384856552096
165882,3552713678800500929355621337890625
205986,111312211312113211
97313,114775951820515671520
180412,429730376813858492544466736640
81021,279936
124038,34557831428406144298647552
208532,48
27559,28559
136212,21
130806,1115917479276007905665796729
68376,9.22337203685e+18
15772,140
183047,28
125460,492478720057422059
96314,752392911462866118274927841209875
38157,16977958318
135460,6729929928075598
121133,11664
80613,3352909875833504
42152,2287161925185
116653,190
185385,129263994
206229,111712846834848074340
135964,2425246700258693990625775794
71675,8093
130900,1111111111111111111010000
8576,2364602172
167935,14854348570127835
215296,85666512160900593444
150053,53
182562,32454050977455
114220,2944567313
194469,213788
163817,6740740748222971193
188409,9030450
28998,57633511824
105146,1082
181797,233796999474238422487503361
18098,104
178533,36
83113,1511
62157,1
7050,8569
158472,181
33221,265252859812191058636308480000000
54239,274281830629678279850073754564550983680000000
52876,1568
141824,85578894689228912609
85938,-7623849068906980152558464
60925,1120
227349,130
118333,244734851
35702,551368
115454,9
56720,5257
158977,1
163708,99879
100663,145223
116212,158
219420,1276
12277,10770
742,2363320544672336677560
108510,7
197780,715921467030297180050077834366890661741232914432
152480,21
69443,38
163102,18142382512443383
5163,512
39992,157568683906141461793511575
12194,4171
80555,36
180125,22
39052,109
38147,10244
2894,85206055577740180606380800
66149,4529
92909,2875436365711636
6071,9051563520
9662,23528939102712589
126808,-24329020081766400000
196861,125
58656,203456100846249179357
195417,35
37866,15256531432328357
158942,6
175365,40155709440
49947,1961598838029100
199214,141
70337,16129203
77794,13380
47478,97861912906883207538212742365184
203096,41
173809,1576
16568,8
208077,1411446839588456089779360000
191378,1774
83182,-2
6171,23
154778,531044284666438394253
37480,6
137824,179776
53970,8526463138185345657
141510,85
224434,204246277508032
44181,3
208509,21
69374,5
125407,181146989187333753340263903
165677,72709
2642,8960144246683395
162596,53131455
97671,4218828178632902248860
118074,916856
178009,10087510000
175450,504
59914,150
203116,48384
142451,652149253880
65667,4294967286
74857,5111111111111111
15366,29201
11968,109416872688
47027,366936357918296751120900
40597,7875209325727694302625
115295,1174320
183280,338928124500
54884,0
92678,4261668267710686591310687815697
86531,4799
204702,59
49470,3
185507,15094248
106903,2369585532646061
97103,224
58060,-25
180481,466718002092342
183293,1649166676341180
113316,427921056863230599900
167600,1091
84277,143630088
206867,272416890591642213921
61417,29
199487,292
178897,33120
200203,3607460520006
33811,-17035983844637174375907328
135859,22454047915281010754446960190
200004,278617
57180,16787189663016572148130262
59218,1092794908568878699158835
92990,484931877
152557,1979
206150,4772387120086668532
161035,333498017906
145988,19
185904,469
21115,558009
47312,0
179483,73724303278080000
203283,4307758882900393634270543872
8767,41
182619,137321
143133,4
189728,3967756584209486471005
111495,618344086849853
213442,919
225375,54077603387869534941302
131395,154786536605216
95300,2833
58616,1329227995784915872903807060280344576
120185,223227
139388,10734
96914,3355
47354,4154377697330090433618612780
185487,23747047106341837
31412,28
4951,22249674106296313
88875,1010103
39947,235
181976,54
224178,55
82171,3221
187879,108558677747367102730
132816,2224451710181583192113
88340,13371185000068864
81153,518301258916440
159466,2489
123081,7094
209327,30180
38281,148108
17410,337
178732,1
49213,264832126
146576,48931564656397
29196,75851
55103,177591503329934
54156,1040311347
213614,11111111111111119
78266,116002973320502471614
92481,97397
188705,502
115023,2
20066,19778
45849,185
115728,1409
149390,101850282654053126116
216002,4620
157146,11811
221635,2293
38026,8061900920775
193317,4468033539
200832,3
166153,4241
25758,15
92115,630
70102,5160291746051272234978893428859106387360586971
38630,55440
204684,102863050524539640435
107232,15082894579507494998937
220724,1118
213983,387314409522870177464536579782475776
66662,3106
159969,324123222435804
89172,98
101922,1000000
128807,80
34590,64
123831,185
217375,2640786324
58033,62019685191371643
173963,1458
99700,-2104970646729600
82977,788718822327668144653795722064792832796269
138728,37
204528,1705088403923592960
136983,8421511353298092
111967,5905219584
33259,4986733376894
74353,24966
205574,807100624153
177239,8
224092,7459595476
221987,105051652240885643072548950287
54764,4
78183,2467
139347,115978712
34579,59536763892
211919,5
34680,449
105322,-3
17479,-113
121611,739
38597,89415396036432386311
217171,12903
43474,1255800
33403,229701083360459334
723,265
51710,64
130410,231
154550,13884356040349161
89186,509
108768,517
50603,23569920
52872,2243
138967,121645100408832000
179213,194
181814,213941135265
181785,246
206524,1.5965664733e+19
199955,259
42220,378
4172,9423
31206,5294
140971,583
52222,40000
170701,4547687849230636111212
98008,766696111
113012,218699376532
107961,140616461430273488287535887653273600000000
107935,4070
160343,-129072153032843014809
76469,7
221564,3
65859,133
201453,10090080
155787,2
40493,1.83039047064e+19
207768,30489771017
5285,171
11594,79178658464829291656
91942,71
114136,3642
201928,1173
98016,686406989350511918
32150,1347
39939,129
1631,137
207290,71
73386,1800
58798,7465089922
92524,3
221674,364103
40862,-644417189348695489885965
11496,3094995814651910
178456,9339550
35994,314329661992199488247899
24070,27963874395
70157,2671
34512,3602890987265504289
151671,4668
83889,787
153254,1897176508
139382,72
4775,36278649
93105,282429537137
11567,17763568394002504646778106689450938
144341,-18442639987146150894175704882480
128457,2
18189,826182429245113580640
178659,721882010875193363312928672952261
227587,2765
61435,1186789728933332428003
132908,1
34061,1519878479474057051897856
54774,63100165695775560
191316,1063
43033,1003913308409
103509,358473938494464
60263,0
19949,57
52401,4930
182705,37273
119467,332333221112223111225113331
220251,161439727075246592
190719,675319762723891977496482
196235,489
21693,31
133926,2518170116818978404827136
55116,18773346867970684437556028438
60709,26
125168,1958
135601,19226
200495,50979547
116965,3023068543631360
17390,108
136642,151
98696,21
528,15247
148725,1396213
103347,50827354221378320
159636,157202982490683
97944,36
73177,25729877366557343481074291996721923093306518970391612
52324,45473767604938843870986422
80372,3642533
5449,383
53443,18461
96962,26880
116066,28799381471917806
105196,22156
136810,299381557667730507907
89338,225
9061,4592574521519240269995632810
111985,340
185945,112789007191042473312
60681,56685373204085048463360
47183,5192296858534827628530496329220096
68652,610194993478502245703200
113793,4665709
14612,2709449
96206,1951765
192472,954
19773,0
143650,192
84958,1783
137026,16744498622418072268632
219743,2010034
81574,169
18567,10518508294
91044,9460533531
58655,409
169709,394
200179,209
80504,122453792873589376894
201619,16417
58994,7
155874,117128
186379,37756561
207778,1575
169226,1615456263653
20628,1732313955
127681,537963
155064,90805138443560
77861,508981841189128273397536
41323,178672220976540890315
147532,0
39423,438054092182322814028001
79571,2310
50356,6499666232105156317865843115636308117901695
212342,143
69251,152587890625
117633,79939673971478231760
48666,131969623469705492999569294932125
79524,103
218378,494240130000000000000
218550,798686060913371460133
165180,2277401721110994662527249
141934,5
14648,44155198873515034560
67799,105110611063106910871091
201877,4081386577467745
38922,523
191213,76744341986122463531008
140629,3533468190
9760,612639929663892
8867,61
204072,78
118584,5102
168638,1041648115351377356
185132,32589158477190044671
160546,2329089562800
108262,8915829964229105280
83592,35451669429671520
196867,58257277349451323696625623
101244,2006569275819918529044480
147017,22
207683,-21969631512312976
144974,190
225579,474
69225,78
36051,3
200920,3099627142
65555,-2854719816291959009280
37059,47133250093
113267,6655958151527584785900
16663,93202
114236,52320717306534037377757
171204,3
227613,19
174101,129131129
99244,66318107269696031401
127439,1610612736
165856,152393963368875
208556,1549
142456,1973479
212419,1333333333333333
72236,304
125204,5954610779280903922363948937
17061,120120120120120
175818,595216852658907342647881088
79944,20
163123,152278229304524217542
172701,119510273
37235,672749994932560009201
3970,19
11251,37
4868,2222
213164,27
55197,20374242722
83543,640
59187,423508874153008
147955,-10759590258589440
88265,51917588800
145126,20
160357,4778209346999261057189801002565550445953024
53357,6
16704,82
172195,24379
118909,62723
183700,26274389782658999258821623642836586801
211774,1.3729000925e+19
213168,1733931516143286321479437625
321,464092875294121232699449367220361200
203591,63940
52472,6380906
126509,109720136792337134058077437970432
158446,1217
191194,189
173583,-497
75857,5
95964,99318726126650358502921
153011,4
20162,194
67035,38996757506464858
84048,9
146126,1
220950,19417
14705,83
205129,126
98829,748499580
202997,144
98473,464158883
170166,130
194371,36131509292425042328892
125448,1072758840
127694,2573455929746
216546,35757593223327360
161734,90807575290497169225026709302153216
193362,19342813113834066795298816
180467,50976900301814583996024242298024434780
128080,24325578567487185537
71666,29953128179590939779490961
180925,3988889
217903,4096
113096,1051
31076,2165055
152856,2
29797,64246
89980,128
110182,72
193621,3135518440
59930,4412447681628
119334,30567653042
69504,1
220875,11790184577738583171520872861412518665678211592275841109096961
3939,31
22875,3038720
113066,2152640
210682,0
131506,380
147903,18704202113934148330876898021651431451973334
89822,2851540
57776,4608
107941,215069
136022,668100774772
221308,642
96367,1942288
62239,13537086546263552
116649,2
196128,371293
56058,1362800
217270,59272260791
78121,16619
93488,25671988020
40507,3
124461,2598758767007565055432545
106787,2731
215372,8098142520
142048,128
106607,6416
124428,2
197054,15
225620,1.53895794478e+19
50026,4084075030363
57560,2925
53577,11111112515384644
38561,431510277616
116311,497699
134215,15
221719,2530
70831,4953485656236312191369216
174204,327395
86769,1842826521244230
103326,511404834472
134846,22902048046490258711521
124923,500426416062641238759467086706254193219790764168482
164746,377911330
136561,0
97809,42
91381,8222838654177922817725562880000000
46266,-91891800
31949,3923
13972,131
114358,119965
187917,211
212284,4111419327088961408862781440000000
726,2449
68314,1
31908,446297806870359768599238974918072797632
143593,197
169511,10694449471174787
212198,29446248496
36292,1
223080,144
208292,48
144978,77
30749,578415690716004
84199,185772505605120000
135250,252000
149915,18721
68924,39380419
140527,76597458027515272
5526,74615470927590710561908487
151695,2
88857,6240
214443,2544989406021562500000000000
185323,1
184895,1100087778366101931
110886,66552
219457,48563197111326778369
186168,35721164922760679029463000239097478253
27477,82
46047,17
214561,3083
198763,1960961
63384,13
183233,14408
76797,29
202364,2765327931184
155677,6563186624029432821357130152132207
76586,9
61586,123439408674
212297,284139493
35405,707353489
220831,311
84236,16934963591229440
117343,104845691789729920231378176
33765,347
112935,208463595471
7866,1004926765
138491,195729609428
27466,92968540423042714603520
223309,5181717103636911
223817,123
123111,1194434486643964
27933,4230913273170
102912,941
30051,5289072335399
64243,303387848
150327,25060966399
11854,2
72454,125
43406,3
207327,2
5101,34240556133396062229
158854,777777777777777777777767
208204,2137
97779,113373
135374,657332409097203848
47620,113815089771075
63159,105599250926807591663616
17422,51410
207051,17260102700582704755575246996125
36254,324455779889
203190,1242425797286480951825250390016
129545,96554580862222868725760
175454,-9310185546185219768320
84266,6125756449825618892738
128706,102642351647368962
188649,37240665709608960
160447,-1500970948062470951644822898
31965,63
222603,138247735223480364826280
77419,9398128264859870497341440
23346,4295702988313
25498,193
15807,56227703475978696565
85610,193534333139435
62848,96121395297143070311401
95109,7541011224240539
73151,6683747269421867033919422988288000000
203383,353
90205,145
67548,953
57323,51286
85953,2735287698
187719,3576145084531
44429,2107388333854021920
180864,256
199406,0
51146,7473133215765585192791624069181
1417,16754410594433543
199690,691208427837113229333984
115855,9470375008073564
71946,35578585682975584013618831758290462042094536290
224957,27629723055323671
98399,101
204123,2822461648
16151,39
105799,153915216705328658
152054,3198568491792
144631,1403875965476969
148195,6126120
77377,2460
135188,87764442219997775553222
225088,40487
189127,950312070179546604524612974075988066280
55634,35
83137,1928622300236318049928258133164033
199657,66280377620551351708766528619
93737,401
89656,6861231548786705400
87056,1610644675412670
118587,348
225500,853739235
110171,1788605
18390,10649977831752
211377,5639653178340668177808156480
123816,1385904943637483363530115691960319
122903,0
128217,52944309012028493003521523712
59369,3118521194576489150631
206557,105006251750400
211812,5102
184254,9579061569028320720050
61631,230
104955,395298019772086050
220402,56937068599653211
43663,13
20057,401401
19477,7193
42019,3
182032,12927
41721,81
5127,15241733508
92051,9244479688068495046254956909968
201129,33333333333333333333
170960,187767859619216944607590791201095479470807659625578496
188815,193536719
189261,1010111
62180,-22686493414195
49265,80819870
143022,1801737999086129
189305,4
142468,332
154723,122
156617,41757352712481
206495,313262209859119542
68272,1426
89087,5062381083026352
21408,6402077421524339766058
192995,3161
213536,39917
69037,10417
24796,35487456577214016192433880229514302813
109092,28290
22551,109818485334
62551,9663683
11217,21727318
98995,4450716903531780
13705,97770470
183257,50
66998,6011
55696,1.65470051491e+19
81750,2432928081076384321
64612,20280
157597,3096576
159925,60366734880279992689057
77856,1
63068,325
33959,994895
63071,455
59038,789756587969833
58744,196
197232,4570
208334,5
159564,18035860168898476567739
64373,61426654248960
62659,23912720464211977
99072,562
